,id,user_name,mentions,hashtags,geo,Time,Text
8138,1062424467719286790,needsfixingnow,,#StopBrexit,,2018-11-13 19:18:26+00:00,Maybe he should get behind #StopBrexit then! 
8139,1062424455262154752,landscapes365,,#Brexit #stopbrexit #PeoplesVote,,2018-11-13 19:18:23+00:00,"""Britain and the EU have agreed a draft text of an agreement."" To paraphrase an apt Scottish phrase - we have the jobby now we polish it... #Brexit #stopbrexit #PeoplesVote"
8140,1062424415307210753,delyn48eu,@Nigel_Farage,#StopBrexit,,2018-11-13 19:18:14+00:00,"@Nigel_Farage you've been measured, weighed, tried and been found wanting. You're nothing but a fraudsters, a conman, a charlatan who is given too much importance. History will remember you as it remembers other villains. #StopBrexit "
8141,1062424351855779840,Ninja_Starfish,@weelynnie,#StopBrexit,,2018-11-13 19:17:59+00:00,"Which is exactly why we cannot allow Brexit to destroy the GFA. Neville Chamberlain spoke of ""Peace for our time"" in 1938. The GFA (and the European Union) has given us peace *in* our time. Thanks to @weelynnie for identifying the city for me. #StopBrexit"
8142,1062424077493825536,matttviews,,#peoplesvote #stopbrexit #finalsay,,2018-11-13 19:16:53+00:00,"Even though there’s no such thing as a Tory rebel, there’s still little chance that the brexit circle has actually been squared #peoplesvote #stopbrexit #finalsay"
8143,1062424062914371587,Elysee14,@peoplesvote_uk @remain_central @the3million @Scientists4EU,#StopBrexit,,2018-11-13 19:16:50+00:00,"Tories r holding the country to ransom with their internal squabbling, it’s their myopic view that have gotten the UK to this point #StopBrexit @peoplesvote_uk @remain_central @The3Million @Scientists4EU"
8144,1062423850045059072,CorruptPoliticz,,#STOPBREXIT #brexit,,2018-11-13 19:15:59+00:00,"Let's have a complete FIRST vote, the one that includes the 3 MILLION PASSPORT HOLDING BRITISH CITIZENS that were denied a vote in the first place, even though it impacts them the most. #STOPBREXIT #brexit https://www.crowdjustice.com/case/action-for-expat-votes/"
8145,1062423835771916288,ChesterfieldEU,,#StopBrexit,,2018-11-13 19:15:55+00:00,There was a member of the Italian government on Radio 4 Today saying that Italy had no desire to leave EU. We will have to see if the deal that has been agreed might tempt them to change their mind. #StopBrexit
8146,1062423833645334529,hectoryep,,#stopbrexit #peoplesvote,,2018-11-13 19:15:55+00:00,Nigel Farage is 'person of interest' in FBI investigation into Trump and Russia plus Brexit #stopbrexit #peoplesvote https://www.theguardian.com/politics/2017/jun/01/nigel-farage-is-person-of-interest-in-fbi-investigation-into-trump-and-russia?CMP=share_btn_tw
8147,1062423436356734977,freecycleamanda,@theresa_may,#StopBrexit,,2018-11-13 19:14:20+00:00,"We don't have any say? You will be right on 30 March 2019 when we have left and want to rejoin... But now? No, @theresa_may can unilaterally withdraw the notification she unilaterally gave (per court decision) and we can keep the deal we have, ie the best option #StopBrexit."
8148,1062422763565133824,ukneedshelp,@DavidCameron_MP @theresa_may,#StopBrexit,,2018-11-13 19:11:40+00:00,And you can’t expect anything sensible from @DavidCameron_MP who started this entire mess - he will be remembered as one of the two worst PMs ever - @theresa_may being the other. #StopBrexit
8149,1062422616399593473,gwstenby,,#StopBrexit,,2018-11-13 19:11:05+00:00,Not unlikely but certain not to be. It won't stand up to any comparison of our current arrangements. #StopBrexit 
8150,1062422585735069697,tshep42,,#StopBrexit,,2018-11-13 19:10:57+00:00,#StopBrexit 
8151,1062422460983840769,AliQuack,,#c4news #stopbrexit,,2018-11-13 19:10:28+00:00,I'm still anxious about what'll happen on 29 March 19 but I'm also ridiculously tired with the idiotic posturing of all the players in the govt/Tory party. I just want it stopped forever #c4news #stopbrexit
8152,1062422336631201793,ThreeWomen_,,#remain #StopBrexit #WATON #FSFA,,2018-11-13 19:09:58+00:00,"""We"" have been doing our best for nearly two and a half years. It's our Members of Parliament who seem to be reticent in this regard. #remain #StopBrexit #WATON #FSFA"
8153,1062422181001551873,NoBrexitPlease,,#PeoplesVoteRally #PeoplesVote #StopBrexit,,2018-11-13 19:09:21+00:00,Ready for the #PeoplesVoteRally #PeoplesVote #StopBrexit 
8154,1062422095538327553,HelenMagi,,#StopBrexit #UKandEU,,2018-11-13 19:09:01+00:00,"WE need to stop Brexit, Keir, for the good of the country. #StopBrexit #UKandEU"
8155,1062421992429838336,JoeClitherow,,#PeoplesVote #StopBrexit #Remain,,2018-11-13 19:08:36+00:00,There is no deal better than the one we already have #PeoplesVote #StopBrexit #Remain
8156,1062421984741601280,CorruptPoliticz,,#DEMOCRACY #Brexit #BBCNews #ITVNews #c4news #Skynews #stopbrexit #peoplesvote #ExPats,,2018-11-13 19:08:34+00:00,"Please keep in mind when you get it that 3 Million BRITISH CITIZENS were also denied a vote completely, Where's the #DEMOCRACY in that? We need a new vote for ALL BRITISH CITIZENS #Brexit #BBCNews #ITVNews #c4news #Skynews #stopbrexit #peoplesvote #ExPats https://www.crowdjustice.com/case/action-for-expat-votes/"
8157,1062421929720725510,MuirisOConchuir,,#BrexitDeal #Brexit #BrexitShambles #StopBrexit #PeoplesVote #FinalSay,,2018-11-13 19:08:21+00:00,"#BrexitDeal or no deal, #Brexit is still madness. Any Brexit is a #BrexitShambles The best deal is the current deal #StopBrexit #PeoplesVote #FinalSay"
8158,1062421902084448257,gwstenby,,#StopBrexit,,2018-11-13 19:08:14+00:00,"JC wake up! There is no deal that can do all that, the best deal is the one we have now, which is why every other trade deal aspires to be like the EU SM&CU. So stop messing about and #StopBrexit "
8159,1062421788469145601,malawrence,,#StopBrexit,,2018-11-13 19:07:47+00:00,Worth a read #StopBrexit 
8160,1062421497766203397,kathytre,@jeremycorbyn,#StopBrexit,,2018-11-13 19:06:38+00:00,#StopBrexit then. Anything we get will be far worse for us all than what we have now. And you know it @jeremycorbyn
8161,1062421477541273600,McAreaveyJB,,#StopBrexit,,2018-11-13 19:06:33+00:00,"ABdPJ: this Agreement will “keep us in the SM & CU” Great! Have you got a better plan for Ireland/NI border: you’ve had 20 years to plan (but you were Remain? Fomented lies about EU, as Brussels correspondent ) No? After2years Well, fuck off! #StopBrexit "
8162,1062421312252117000,bedfordyid,@jeremycorbyn @UKLabour,#SaveOurNHS #StopBrexit #StopBrexitSaveBritain #StrongerTogether,,2018-11-13 19:05:54+00:00,. @jeremycorbyn @UKLabour @yasinmpbedford #SaveOurNHS #StopBrexit #StopBrexitSaveBritain #StrongerTogether 
8163,1062421262486724608,Amelia79,,#StopBrexit #PeoplesVote,,2018-11-13 19:05:42+00:00,May out be the end of the week ? Thoughts ? #StopBrexit #PeoplesVote
8164,1062421240797913088,Jgs_x,,#StopBrexit,,2018-11-13 19:05:37+00:00,"Sick of the whole sorry mess. With a few exceptions the entire political class has shown itself up for being a bunch of self-serving, incompetent charlatans. We deserve better. #StopBrexit"
8165,1062421097495384066,randombloke1876,,#StopBrexit,,2018-11-13 19:05:03+00:00,From the mouth of Arron Banks! #StopBrexit
8166,1062420966880485376,siliconeagle,,#stopbrexit #bestforbritain,,2018-11-13 19:04:31+00:00,No BBC van to report the brexit March #stopbrexit #bestforbritain
8167,1062420935763001345,peteginessex,,#stopbrexit #peoplesvote,,2018-11-13 19:04:24+00:00,At least brexit has given us the word vassel. Where would we be without that eh? #stopbrexit #peoplesvote
8168,1062420868008235009,DevonKiwi,,#StopBrexit #GetFarage,,2018-11-13 19:04:08+00:00,"I'd still rather #StopBrexit. (Anyways, Meuller's going to #GetFarage, Brexit or not.)"
8169,1062420671928692736,HMYBritanniaUK,,#stopbrexit,,2018-11-13 19:03:21+00:00,Instant View - Reaction after text of Brexit divorce deal agreed #stopbrexit https://ift.tt/2ROUIGQ
8170,1062420626365997056,AliQuack,,#Stopbrexit #PeoplesVote #c4news,,2018-11-13 19:03:10+00:00,The farce that is Brexit continues. When will this be stopped and the nightmare ended?! #Stopbrexit #PeoplesVote #c4news
8171,1062420516009660416,phampton,,#StopBrexit #PeoplesVote,,2018-11-13 19:02:44+00:00,"This has now gone beyond parody and is clearly insanity! If there are any leavers out there who still think this is what they voted for, you're clearly as mad as this mad cap plan. Are there any sane people left on this demented island? #StopBrexit #PeoplesVote"
8172,1062420477182951424,ukneedshelp,@jeremycorbyn,#Brexit #StopBrexit,,2018-11-13 19:02:35+00:00,"David - you are 100% correct. Just please don’t let MPs from your party to vote through a #Brexit deal that makes UK poorer as the deputy PM stated today. With such a weak leader as @jeremycorbyn , I truly fear this will be the end result. #StopBrexit"
8173,1062420376007987200,Steve_Lyons_,,#Trolls #Bots #Brexit #Trolling #InformedConsent #PeoplesVote #OptionToRemain #StopBrexit,,2018-11-13 19:02:11+00:00,"Note to self, don’t feed the #Trolls or respond to #Bots. If they don’t know by now that #Brexit is a piece of , I won’t be able to change their minds. And their #Trolling PROVES that we are NOT in an echo chamber! #InformedConsent #PeoplesVote #OptionToRemain #StopBrexit "
8174,1062420203055792129,ClippednPinned,,#StopBrexit #JoinSchengen,,2018-11-13 19:01:29+00:00,"The U.K. needs to return to being a civilised, normal, progressive European country #StopBrexit #JoinSchengen"
8175,1062419751123726336,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-13 18:59:42+00:00,#brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote
8176,1062419650179485696,ConorJShields,,#stopbrexit,,2018-11-13 18:59:18+00:00,I fail to see how ultra-unionist brexiteers have been blindsided by UKG. Their constant position has been “NO!” It’s their immediate constituents that have been duped. #stopbrexit
8177,1062419611239485440,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-13 18:59:08+00:00,#brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote
8178,1062419519048687622,Daxxanna,,#StopBrexit,,2018-11-13 18:58:46+00:00,"So true, we've got to stop this shit #StopBrexit "
8179,1062419267365289985,Snoozette1,@SodEM,#StopBrexit #PeoplesVote #FinalSay,,2018-11-13 18:57:46+00:00,Wish I could've made it! Might try to get up to give support to @SODEM tomorrow. You certainly have something MASSIVE to rally around tonight! Good luck all!! #StopBrexit #PeoplesVote #FinalSay
8180,1062419198981349376,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-13 18:57:30+00:00,#brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote
8181,1062419164319703040,bleachyboy,,#BrexitDeal #StopBrexit #BrexitShambles #DissolveTheUnion,,2018-11-13 18:57:22+00:00,"#BrexitDeal ""Losing control, yeah, I'm all over the place, Clowns to the left of me, jokers to the right, Here I am, stuck in the middle with you"".... #StopBrexit #BrexitShambles #DissolveTheUnion"
8182,1062419052637945858,Villastar,,#StopBrexit #PeoplesVote,,2018-11-13 18:56:55+00:00,"I have to tell you, as a former long term Tory voter, this appalling Brexit cock up will see the party removed from power for at least a generation. #StopBrexit #PeoplesVote"
8183,1062418390537641985,Omz2468,@Andrew_Adonis @A50Challenge,#PeoplesVote #StopBrexit,,2018-11-13 18:54:17+00:00,"I don't think they will. At least this 'deal' has helped reunite the country, both Remainers and Leavers. Unfortunately, it's not quite the unity the PM would want; a disastrous deal where we have no say on anything. @Andrew_Adonis @A50Challenge #PeoplesVote #StopBrexit"
8184,1062417813107810306,VerityKalcev,@theresa_may,#StopBrexit,,2018-11-13 18:52:00+00:00,Has @theresa_may got an exceedingly good deal or not?. Let's just #StopBrexit 
8185,1062417741242605568,Elly_JoyUK,,#StopBrexit #BetterOfStayingIn,,2018-11-13 18:51:42+00:00,"Any deal has to be ratified by all EU27 and the European Parliament. Everyone gets a say, except us #StopBrexit #BetterOfStayingIn"
8186,1062417641384615936,Brexitastrophe,,#FBPE #StopBrexit,,2018-11-13 18:51:19+00:00,Surveys immediately after the Referendum literally revealed that most people who voted to Leave did so expecting EEA membership and this one showed 90% of people wanted to stay in the SIngle Market. Not a hint of a thirst for No Deal. #FBPE #StopBrexit https://www.theguardian.com/politics/2016/nov/16/uk-voters-want-single-market-access-and-immigration-controls-poll-finds
8187,1062417627346337799,Steve_Lyons_,,#StopBrexit,,2018-11-13 18:51:15+00:00,"You say, “the people voted leave” as if it’s a mantra. A lot of issues have come to light since 2016; lies, half-truths, misapprehensions, misused personal data, illegal funding, foreign interference & incompetence. Why shouldn’t people change their minds? #StopBrexit"
8188,1062417562057752583,Jms7777Justin,@Jacob_Rees_Mogg @LiamFox,#PeoplesVote #StopBrexit,,2018-11-13 18:51:00+00:00,Another warning from GERMAN MANUFACTURING COMPANY on the damage of No Deal Brexit. (But why so late??) Look forward to the response from @Jacob_Rees_Mogg and @LiamFox #PeoplesVote #StopBrexit 
8189,1062417444193603584,Joy_Anderson,,#StopBrexit,,2018-11-13 18:50:32+00:00,Petition: STOP BREXIT https://petition.parliament.uk/petitions/226509 #StopBrexit
8190,1062417179499479040,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-13 18:49:29+00:00,but that's #brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote
8191,1062417118942191616,VerityKalcev,@jeremycorbyn @theresa_may,#Remainers #StopBrexit #EU #Tory,,2018-11-13 18:49:14+00:00,Not in my experience. Most #Remainers just want to #StopBrexit. Only against @jeremycorbyn because he seems to want to leave #EU like @theresa_may. Agree huge problems with #Tory cuts.
8192,1062417057101369345,beccalamjig,,#StopBrexit,,2018-11-13 18:48:59+00:00,"We only need a people's vote if there's a deal acceptable to the Cabinet. No deal v Remain ref couldn't happen until the criminal investigations are complete, so just #StopBrexit"
8193,1062416865413206018,HMYBritanniaUK,,#stopbrexit,,2018-11-13 18:48:14+00:00,DUP will wait and see before voting down Brexit deal #stopbrexit 
8194,1062416822325202945,McAreaveyJB,,#StopBrexit,,2018-11-13 18:48:03+00:00,This has the makings of an enormous clusterfuck #StopBrexit 6
8195,1062416611469131778,g_a_i_l_c,,#StopBrexit #YesEU,,2018-11-13 18:47:13+00:00,No deal will be better than the one we already have. #StopBrexit #YesEU
8196,1062416600815624192,voiceseurope,@Anna_Soubry @DavidLammy @thomasbrake @GeraintDaviesMP @joannaccherry @johnmcdonnellMP @sarahwollaston @Wera_Hobhouse @YvetteCooperMP @jeremycorbyn @Keir_Starmer @EmilyThornberry @tom_watson @meaglemp @hilarybennmp @vincecable,#StopBrexit,,2018-11-13 18:47:11+00:00,Read this thread and weep. Then #StopBrexit @Anna_Soubry @DavidLammy @thomasbrake @GeraintDaviesMP @joannaccherry @johnmcdonnellMP @sarahwollaston @Wera_Hobhouse @YvetteCooperMP @jeremycorbyn @Keir_Starmer @EmilyThornberry @tom_watson @meaglemp @hilarybennmp @vincecable
8197,1062416580762578945,Sligogirls,,#StopBrexit,,2018-11-13 18:47:06+00:00,there is no such thing as a good Brexit Any Brexit is going to be bad for jobs economy and the national interest. We need to stop it. #StopBrexit 
8198,1062416571635777536,mercbenzfan1,,#PeoplesVote #StopBrexit,,2018-11-13 18:47:04+00:00,"Brilliant and every word true, read the whole thread. It's worth the effort. #PeoplesVote #StopBrexit"
8199,1062416297974292480,TerryEnga,,#Tories #LibDem #BBCSwitchOff #PeoplesVote #BrexitisFraud #WATON #StopBrexit #Remain #ABTV #FBPE #Bracknell,,2018-11-13 18:45:58+00:00,Only people going to be made poorer are redundant #Tories. Vote Blukip out. Vote #LibDem! #BBCSwitchOff #PeoplesVote #BrexitisFraud #WATON #StopBrexit #Remain #ABTV #FBPE #Bracknell
8200,1062416223042973699,TheGreatRejoin,@mrjamesob,#StopStupid #StopBrexit #PeoplesVote,,2018-11-13 18:45:40+00:00,"Dorries gets iffy with @mrjamesob (again)... But doesn't realise that he has simply quoted someone else's article. I mean really... She is an MP. What an earth are we doing?! #StopStupid #StopBrexit &amp; please for the love of, let's take it to a #PeoplesVote"
8201,1062415867823210507,CorruptPoliticz,,#DEMOCRACY #STOPBrexit #BBCNews #ITVNews #c4news #Skynews #brexit #peoplesvote #ExPats,,2018-11-13 18:44:16+00:00,"There are also 3 Million+ BRITISH CITIZENS who will be impacted the most that were denied a vote, Where's the #DEMOCRACY in that? We need a new vote for ALL BRITISH CITIZENS. #STOPBrexit #BBCNews #ITVNews #c4news #Skynews #brexit #peoplesvote #ExPats https://www.crowdjustice.com/case/action-for-expat-votes/"
8202,1062415685643653120,jamesmb,,#peoplesvote #Stopbrexit,,2018-11-13 18:43:32+00:00,They'll see this today more than any other day. Today they get their draft deal. Tomorrow they get their P45. #peoplesvote #Stopbrexit 
8203,1062415670657404929,HMYBritanniaUK,,#stopbrexit,,2018-11-13 18:43:29+00:00,"Mueller seeking more details on Nigel Farage, key Russia inquiry target says #stopbrexit https://ift.tt/2PtElmz"
8204,1062415669067767809,HMYBritanniaUK,,#stopbrexit,,2018-11-13 18:43:28+00:00,Steve Bell on May's supermassive black hole Brexit – cartoon #stopbrexit 
8205,1062415638000517121,TerryEnga,,#BBCSwitchOff #PeoplesVote #BrexitisFraud #WATON #StopBrexit #Remain #ABTV #FBPE #Bracknell,,2018-11-13 18:43:21+00:00,I think he went to a fortune teller who said his hands would shrink in the rain! #BBCSwitchOff #PeoplesVote #BrexitisFraud #WATON #StopBrexit #Remain #ABTV #FBPE #Bracknell
8206,1062415615800102918,SuzieNichols,,#stopbrexit,,2018-11-13 18:43:16+00:00,Well time will tell if the DUP have been bought with a 20 pieces of silver (call it another £ Billion with inflation) #stopbrexit BBC News - Brexit: UK and EU 'agree text' of draft withdrawal agreement https://www.bbc.co.uk/news/uk-politics-46188790
8207,1062415567313879041,ZAdamsGreen,,#StopBrexit #CitizensRights,,2018-11-13 18:43:04+00:00,"""Deal or no deal?"" I'd be getting out the popcorn and settling down for the fireworks, but people's family lives are at stake here! #StopBrexit #CitizensRights"
8208,1062415494697967617,disasterhistory,@BorisJohnson,#stopBrexit,,2018-11-13 18:42:47+00:00,when does @BorisJohnson get prosecuted for misconduct in public office? #stopBrexit 
8209,1062415400053469184,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-13 18:42:24+00:00,#brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote
8210,1062415394487570433,GWBridgeUK,@UKLabour,#Brexit #StopBrexit #FBPE #FinalSay #FinalSayForAll #PeoplesVote #bollockstobrexit,,2018-11-13 18:42:23+00:00,No #Brexit is a good deal for the country but you have let it happen. You have let down @UKLabour and the country. #StopBrexit #FBPE #FinalSay #FinalSayForAll #PeoplesVote #bollockstobrexit
8211,1062415303664197632,krimisukrainian,,#StopBrexit #StopBrexitSaveDemocracy,,2018-11-13 18:42:01+00:00,Better options ... such as #StopBrexit ? #StopBrexitSaveDemocracy
8212,1062415252808261633,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-13 18:41:49+00:00,#brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote
8213,1062415122948374529,TerryEnga,,#BBCSwitchOff #PeoplesVote #BrexitisFraud #WATON #StopBrexit #Remain #ABTV #FBPE #Bracknell,,2018-11-13 18:41:18+00:00, Everybody thinks the Tory Party is self destructing. We all think it’s Blukip! #BBCSwitchOff #PeoplesVote #BrexitisFraud #WATON #StopBrexit #Remain #ABTV #FBPE #Bracknell
8214,1062415110528995328,rickhuckstep,@jeremycorbyn,#StopBrexit,,2018-11-13 18:41:15+00:00,Dear @jeremycorbyn - we’ve been waiting for you. Now is your time. This is a shambolic mess. Please say that you will #StopBrexit now. The country will be behind you!
8215,1062415089960136704,disasterhistory,,#Brexit #stopBrexit,,2018-11-13 18:41:10+00:00,what a brilliant exposition of the reality of #Brexit. how dare our MPs and government subjedct us to this? #stopBrexit 
8216,1062414972750389248,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-13 18:40:42+00:00,"he is typical of so many empty deluded old Brits without much education, no humility or decency and a very small brain -- that's who voted for #brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote"
8217,1062414747579092997,grandmasforEU,,#StopBrexit,,2018-11-13 18:39:49+00:00,Well I agree and I haven’t seen the wording. #StopBrexit.
8218,1062414579941154816,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-13 18:39:09+00:00,#brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote
8219,1062414452727914497,HMYBritanniaUK,,#stopbrexit,,2018-11-13 18:38:38+00:00,Brexit divorce deal text agreed by EU and UK as opponents cry foul #stopbrexit 
8220,1062414320909406209,corsarof,,#StopBrexit,,2018-11-13 18:38:07+00:00,#StopBrexit 
8221,1062414307156221958,stefwig,,#BorisJohnson #voteleavelied #sovereignty #brexit #Bregretting #PeoplesVote #StopBrexit,,2018-11-13 18:38:04+00:00,Hold on is #BorisJohnson admitting #voteleavelied making people believing the UK didn't have #sovereignty before #brexit? #Bregretting and admitting he lied at the same time. More reason for #PeoplesVote #StopBrexit 
8222,1062414276781072384,Northernlawyer,,#StopBrexit,,2018-11-13 18:37:56+00:00,"He just talks nonsense. In 1018 that well-known parliamentarian Cnut was running the country. Well, England. He thinks we have precisely as much sovereignty as suits his self-interest on any given day. Yuk. #StopBrexit"
8223,1062414211068936193,anataboga,,#Brexit #StopBrexit #PeoplesVote,,2018-11-13 18:37:41+00:00,"#Brexit, of any type however ""hard"" or ""soft"" will only make things much, much worse, and that's true whether the Tories or Labour are in government. #StopBrexit #PeoplesVote"
8224,1062414136062164992,bedfordyid,,#StopBrexit #StopBrexitSaveBritain #StrongerTogether,,2018-11-13 18:37:23+00:00,#StopBrexit for the good of the country #StopBrexitSaveBritain country before party #StrongerTogether 
8225,1062414090377793538,BenjieMoss,@jeremycorbyn,#remain #StopBrexit,,2018-11-13 18:37:12+00:00,"Now would be a great time for @jeremycorbyn to about face, pretend he was in fact playing a clever political game all along, come out for #remain, inflict heavy defeat on the Tories, force a GE, and #StopBrexit. Dare I hold my breath?"
8226,1062414050016067584,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-13 18:37:02+00:00,#brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote
8227,1062413949893832707,poets4eunity,,#stopbrexit #brexitshambles #eunity,,2018-11-13 18:36:39+00:00,"This whole Brexit game has been a squalid farce from the start. Incited by squalid people with self-serving motives. This is a ""Brexit at any price"" and the price for the UK will be years of ignominy. I despair of this country. #stopbrexit #brexitshambles #eunity"
8228,1062413829714382849,DStaikova,,#Book #StopBrexit #Brexit #BrexitDeal,,2018-11-13 18:36:10+00:00,"#Book #StopBrexit Michel Barnier (European Chief Negotiator for #Brexit ) – Clairvoyant/Psychic predictions October 22,2018 – by Clairvoyant House “Dimitrinka Staikova and daughters Stoyanka and Ivelina Staikova” – from Europe, Bulgaria, Varna. https://sites.google.com/site/dimitrinkastaikova/psychic-news/newbookbrexitgreatbritainirelandscotland20182019theeuropeanunionelections2019thenexteuropeancommissionpresidentbritishroyalfamilyclairvoyantpsychicpredictionstheresamaysinnfeinandworldpredictions201819byclairvoyantsdimitrinkastaikovaivelinastaikovastoyankastaikovapublishedoctober282018 #BrexitDeal"
8229,1062413788538900481,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-13 18:36:00+00:00,doesn't he see how stupid he looks. . . . lock him up for his lies . . . and to protect him from himself. . . let's just stop #brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote
8230,1062413783908450305,ajmpolite,,#Brexit #StopBrexit #PeoplesVote #WithinEUnotWithoutEU,,2018-11-13 18:35:59+00:00,High time Brexiters admitted that #Brexit is a desolate road to nowhere. Far better we all get behind Remain and devote our efforts and resources to shaping the EU into something that serves all our hopes and dreams. #StopBrexit #PeoplesVote #WithinEUnotWithoutEU
8231,1062413709996449794,patrickseurre,,#stopbrexit,,2018-11-13 18:35:41+00:00,"If MPs knowingly vote through anything that they know will likely cost lives, shouldn't they be done for manslaughter? #stopbrexit"
8232,1062413602408333317,disasterhistory,@Jacob_Rees_Mogg @Digbylj,#Brexit #stopBrexit,,2018-11-13 18:35:16+00:00,well that's better than other #Brexit fanatics. @Jacob_Rees_Mogg said we'd have to wait 50 years and @Digbylj says 100! #stopBrexit 
8233,1062413516953604098,bluewendysday,,#STOPBREXIT #PeoplesVoteNow,,2018-11-13 18:34:55+00:00,WTF? Are we building a huge drawbridge and pulling that up as well??? #STOPBREXIT #PeoplesVoteNow
8234,1062413402751057920,CorruptPoliticz,@SkyNewsPolitics,#DEMOCRACY #STOPBREXIT #Brexit #BBCNews #ITVNews #c4news #Skynews #peoplesvote #ExPats,,2018-11-13 18:34:28+00:00,"Firstly give the 3 Million BRITISH CITIZENS that will be impacted the most their vote, this isn't #DEMOCRACY We need a new vote for ALL BRITISH CITIZENS #STOPBREXIT #Brexit @skynewspolitics #BBCNews #ITVNews #c4news #Skynews #peoplesvote #ExPats https://www.crowdjustice.com/case/action-for-expat-votes/"
8235,1062413232147759112,geralltg,,#StopBrexit #PeoplesVote,,2018-11-13 18:33:47+00:00,"It'll probably remain unsold, like that portrait of Nige. Who wants a broken, pre-owned-but-never-loved Brexit, anyway? What is this? Boot sale, or eBay? Bin it! #StopBrexit #PeoplesVote"
8236,1062413215114686465,_jj_blue_,,#StopBrexit,,2018-11-13 18:33:43+00:00,"Hi Andy, as my MP, can I count on you to do everything you can to #StopBrexit? For the sake of our country this madness needs to end"
8237,1062413208336695297,DStaikova,,#Book #Brexit #StopBrexit #BrexitDeal,,2018-11-13 18:33:42+00:00,"#Book #Brexit #StopBrexit Theresa May (Prime Minister of Great Britain) – Clairvoyant/Psychic predictions October 19,2018 – by Clairvoyant House “Dimitrinka Staikova and daughters Stoyanka and Ivelina Staikova” – from Europe, Bulgaria, Varna. https://sites.google.com/site/dimitrinkastaikova/psychic-news/newbookbrexitgreatbritainirelandscotland20182019theeuropeanunionelections2019thenexteuropeancommissionpresidentbritishroyalfamilyclairvoyantpsychicpredictionstheresamaysinnfeinandworldpredictions201819byclairvoyantsdimitrinkastaikovaivelinastaikovastoyankastaikovapublishedoctober282018 #BrexitDeal"
8238,1062413181832912896,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-13 18:33:35+00:00,so let's have a people's vote with the choice of remaining or crashing out with #brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote
8239,1062413112442273792,LoubinWally,,#stopbrexit #PeoplesVote,,2018-11-13 18:33:19+00:00,"If you'll allow me.. I think we all knew whatever ""deal"" came back was going to be rejected by different swathes of Tory/DUP/Labour extremists.. I would also reject it... I would never go shopping, find bargain pair of boots, then insist on paying £RRP #stopbrexit #PeoplesVote"
8240,1062412933626507265,MaleStylist,,#PeoplesVote #FinalSay #StopBrexit,,2018-11-13 18:32:36+00:00,Queues round the entire building and out into the road at the #PeoplesVote rally in Westminster! #FinalSay #StopBrexit 
8241,1062412901963743240,tudorinjordan,,#brexshit #NotInMyName #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote,,2018-11-13 18:32:29+00:00,#brexshit #NotInMyName . . . #FBPE #Brexit #exitbrexit #FBR #stopbrexit #PeoplesVote
